town,flat_type,block,street_name,floor_area_sqm,flat_model,resale_price,remaining_lease,storey_no,lease_commence_date
ANG MO KIO,3 ROOM,417,ANG MO KIO AVE 10,74,New Generation,345000,61.41666667,11,1999
ANG MO KIO,3 ROOM,422,ANG MO KIO AVE 3,73,New Generation,348000,60.83333333,10,2004
ANG MO KIO,3 ROOM,475,ANG MO KIO AVE 10,82,New Generation,355000,61.33333333,5,2012
ANG MO KIO,3 ROOM,122,ANG MO KIO AVE 3,67,New Generation,356000,60.58333333,11,1997
ANG MO KIO,3 ROOM,445,ANG MO KIO AVE 10,82,New Generation,358000,61.41666667,11,1989
ANG MO KIO,3 ROOM,155,ANG MO KIO AVE 4,82,New Generation,358000,63.16666667,9,2002
ANG MO KIO,3 ROOM,471,ANG MO KIO AVE 10,82,New Generation,360000,61.33333333,7,1988
ANG MO KIO,3 ROOM,235,ANG MO KIO AVE 3,82,New Generation,363000,59.5,12,1998
ANG MO KIO,3 ROOM,320,ANG MO KIO AVE 1,73,New Generation,375000,59.16666667,4,1999
ANG MO KIO,3 ROOM,419,ANG MO KIO AVE 10,89,New Generation,375000,61.41666667,6,1988
ANG MO KIO,3 ROOM,440,ANG MO KIO AVE 10,82,New Generation,375000,60.83333333,8,1988
ANG MO KIO,3 ROOM,513,ANG MO KIO AVE 8,82,New Generation,375000,66.5,6,2002
ANG MO KIO,3 ROOM,513,ANG MO KIO AVE 8,82,New Generation,401888,66.5,5,2001
ANG MO KIO,3 ROOM,322,ANG MO KIO AVE 3,73,New Generation,415000,59.25,8,1999
ANG MO KIO,3 ROOM,322,ANG MO KIO AVE 3,88,New Generation,420000,59.33333333,5,1998
ANG MO KIO,4 ROOM,432,ANG MO KIO AVE 10,92,New Generation,398000,60.83333333,1,1998
ANG MO KIO,4 ROOM,209,ANG MO KIO AVE 3,91,New Generation,400000,59.08333333,5,1998
ANG MO KIO,4 ROOM,209,ANG MO KIO AVE 3,91,New Generation,415000,59.08333333,10,1997
ANG MO KIO,4 ROOM,153,ANG MO KIO AVE 5,93,New Generation,428000,63,1,2001
ANG MO KIO,4 ROOM,562,ANG MO KIO AVE 3,92,New Generation,430000,61.83333333,8,1999
ANG MO KIO,4 ROOM,537,ANG MO KIO AVE 5,92,New Generation,430000,61.91666667,11,2001
ANG MO KIO,4 ROOM,438,ANG MO KIO AVE 10,92,New Generation,431888,60.83333333,2,1988
ANG MO KIO,4 ROOM,544,ANG MO KIO AVE 10,92,New Generation,438000,62.83333333,7,1988
ANG MO KIO,4 ROOM,173,ANG MO KIO AVE 4,91,New Generation,440000,63.83333333,8,1988
ANG MO KIO,4 ROOM,222,ANG MO KIO AVE 1,103,Model A,455000,75.91666667,4,1974
ANG MO KIO,4 ROOM,122,ANG MO KIO AVE 3,92,New Generation,470000,60.58333333,11,1988
ANG MO KIO,4 ROOM,428,ANG MO KIO AVE 3,92,New Generation,475000,60.58333333,9,1982
ANG MO KIO,4 ROOM,412,ANG MO KIO AVE 10,92,New Generation,480000,61.41666667,8,1984
ANG MO KIO,4 ROOM,127,ANG MO KIO AVE 3,92,New Generation,480000,60.5,8,1986
ANG MO KIO,4 ROOM,134,ANG MO KIO AVE 3,98,New Generation,485000,60.5,12,1983
ANG MO KIO,4 ROOM,351,ANG MO KIO ST 32,95,Model A,490000,83.5,6,1977
ANG MO KIO,4 ROOM,344,ANG MO KIO AVE 3,98,New Generation,538000,60.08333333,10,1979
ANG MO KIO,4 ROOM,329,ANG MO KIO AVE 3,98,New Generation,548000,59.83333333,7,1979
ANG MO KIO,4 ROOM,309A,ANG MO KIO ST 31,90,Model A,590000,88.08333333,17,1980
ANG MO KIO,4 ROOM,351,ANG MO KIO ST 32,95,Model A,600000,83.5,17,2011
ANG MO KIO,4 ROOM,354,ANG MO KIO ST 32,95,Model A,615000,83.5,16,2011
ANG MO KIO,4 ROOM,307C,ANG MO KIO AVE 1,88,Model A,630000,94.5,18,2011
ANG MO KIO,4 ROOM,588A,ANG MO KIO ST 52,90,DBSS,690000,93.41666667,9,2011
ANG MO KIO,5 ROOM,539,ANG MO KIO AVE 10,118,Improved,585000,61.91666667,11,1989
ANG MO KIO,5 ROOM,104B,ANG MO KIO ST 11,127,Improved,610000,78.16666667,1,1989
ANG MO KIO,5 ROOM,309A,ANG MO KIO ST 31,110,Improved,630000,88.08333333,4,1989
ANG MO KIO,5 ROOM,539,ANG MO KIO AVE 10,118,Improved,637000,61.91666667,22,2000
ANG MO KIO,5 ROOM,553,ANG MO KIO AVE 10,119,Improved,643800,62.41666667,27,1989
ANG MO KIO,5 ROOM,431,ANG MO KIO AVE 10,119,Improved,655000,60.83333333,20,1993
ANG MO KIO,5 ROOM,305,ANG MO KIO AVE 1,123,Standard,688000,59.33333333,14,2003
ANG MO KIO,5 ROOM,588B,ANG MO KIO ST 52,112,DBSS,756800,93.41666667,10,1989
ANG MO KIO,5 ROOM,700B,ANG MO KIO AVE 6,111,Improved,768000,85.41666667,14,1992
ANG MO KIO,5 ROOM,596D,ANG MO KIO ST 52,110,Improved,800000,84.83333333,18,1999
ANG MO KIO,5 ROOM,588C,ANG MO KIO ST 52,120,DBSS,838000,93.41666667,13,1996
ANG MO KIO,5 ROOM,588C,ANG MO KIO ST 52,117,DBSS,844000,93.41666667,9,1989
ANG MO KIO,5 ROOM,596B,ANG MO KIO ST 52,110,Improved,850000,84.75,22,1990
ANG MO KIO,5 ROOM,588C,ANG MO KIO ST 52,117,DBSS,920000,93.33333333,30,1998
ANG MO KIO,EXECUTIVE,616,ANG MO KIO AVE 4,149,Apartment,820000,78.16666667,9,1993
BEDOK,2 ROOM,620,BEDOK RESERVOIR RD,45,Improved,238000,68.58333333,9,1993
BEDOK,3 ROOM,75,BEDOK NTH RD,59,Improved,260000,59.83333333,10,1990
BEDOK,3 ROOM,539,BEDOK NTH ST 3,68,New Generation,262000,61.83333333,3,1993
BEDOK,3 ROOM,40,CHAI CHEE AVE,65,Improved,272000,55.91666667,8,1992
BEDOK,3 ROOM,28,NEW UPP CHANGI RD,65,Improved,272000,59.16666667,2,1996
BEDOK,3 ROOM,501,BEDOK NTH ST 3,59,Improved,280000,60.16666667,11,1999
BEDOK,3 ROOM,144,BEDOK RESERVOIR RD,64,Simplified,280000,68.91666667,5,1993
BEDOK,3 ROOM,703,BEDOK RESERVOIR RD,68,New Generation,280000,62.66666667,1,1996
BEDOK,3 ROOM,550,BEDOK NTH AVE 1,68,New Generation,285000,62.25,6,1992
BEDOK,3 ROOM,504,BEDOK NTH ST 3,59,Improved,285000,60.16666667,11,1998
BEDOK,3 ROOM,526,BEDOK NTH ST 3,67,New Generation,285000,61.33333333,5,1993
BEDOK,3 ROOM,529,BEDOK NTH ST 3,68,New Generation,286000,61.41666667,1,1992
BEDOK,3 ROOM,530,BEDOK NTH ST 3,68,New Generation,290000,61.41666667,5,1993
BEDOK,3 ROOM,534,BEDOK NTH ST 3,60,Improved,290000,67.91666667,8,2000
BEDOK,3 ROOM,628,BEDOK RESERVOIR RD,67,New Generation,290000,64.83333333,2,2002
BEDOK,3 ROOM,2,BEDOK STH AVE 1,73,Improved,290000,57.83333333,10,2003
BEDOK,3 ROOM,74,BEDOK NTH RD,59,Improved,295000,59.91666667,15,2002
BEDOK,3 ROOM,709,BEDOK RESERVOIR RD,68,New Generation,296888,63.33333333,5,1995
BEDOK,3 ROOM,29,NEW UPP CHANGI RD,65,Improved,300000,59.16666667,3,1995
BEDOK,3 ROOM,534,BEDOK NTH ST 3,60,Improved,300000,67.91666667,8,2003
BEDOK,3 ROOM,107,BEDOK RESERVOIR RD,67,New Generation,300000,67.41666667,10,1999
BEDOK,3 ROOM,30,NEW UPP CHANGI RD,65,Improved,300000,59.16666667,8,1993
BEDOK,3 ROOM,30,NEW UPP CHANGI RD,65,Improved,300000,59.16666667,11,1997
BEDOK,3 ROOM,32,CHAI CHEE AVE,65,Improved,303000,55.83333333,9,1996
BEDOK,3 ROOM,424,BEDOK NTH AVE 1,67,New Generation,305000,60.91666667,2,2000
BEDOK,3 ROOM,525,BEDOK NTH ST 3,67,New Generation,305000,61.33333333,4,1999
BEDOK,3 ROOM,42,CHAI CHEE ST,67,New Generation,305000,67.25,6,1996
BEDOK,3 ROOM,110,BEDOK NTH RD,67,New Generation,307000,59.33333333,10,1999
BEDOK,3 ROOM,126,BEDOK NTH ST 2,67,New Generation,308000,60.16666667,14,1989
BEDOK,3 ROOM,521,BEDOK NTH AVE 1,67,New Generation,308000,61.33333333,6,1981
BEDOK,3 ROOM,125,BEDOK NTH RD,67,New Generation,308000,60.16666667,12,1981
BEDOK,3 ROOM,77,BEDOK NTH RD,60,Improved,308888,68.08333333,4,1980
BEDOK,3 ROOM,27,NEW UPP CHANGI RD,65,Improved,310000,64.5,4,1979
BEDOK,3 ROOM,419,BEDOK NTH ST 1,68,New Generation,310000,60.83333333,2,1981
BEDOK,3 ROOM,713,BEDOK RESERVOIR RD,68,New Generation,310000,63.41666667,4,1979
BEDOK,3 ROOM,425,BEDOK NTH RD,67,New Generation,313000,60.83333333,1,1984
BEDOK,3 ROOM,204,BEDOK NTH ST 1,68,New Generation,318000,61.41666667,5,1979
BEDOK,3 ROOM,74,BEDOK NTH RD,70,Improved,325000,59.83333333,15,1978
BEDOK,3 ROOM,425,BEDOK NTH RD,67,New Generation,325000,60.83333333,1,1978
BEDOK,3 ROOM,18,BEDOK STH RD,73,Improved,326000,57.83333333,12,1980
BEDOK,3 ROOM,104,BEDOK NTH AVE 4,81,New Generation,327000,59.33333333,5,1979
BEDOK,3 ROOM,59,CHAI CHEE RD,76,Model A,330000,65.83333333,7,1978
BEDOK,3 ROOM,122,BEDOK NTH ST 2,67,New Generation,335000,60,7,1981
BEDOK,3 ROOM,418,BEDOK NTH AVE 2,67,New Generation,340000,60.66666667,8,1980
BEDOK,3 ROOM,202,BEDOK NTH ST 1,67,New Generation,340000,61.41666667,5,2013
BEDOK,3 ROOM,540,BEDOK NTH ST 3,82,New Generation,340000,62.5,7,1980
BEDOK,3 ROOM,214,BEDOK NTH ST 1,68,New Generation,343000,61.91666667,6,1981
BEDOK,3 ROOM,416,BEDOK NTH AVE 2,67,New Generation,348000,60.66666667,7,1980
BEDOK,3 ROOM,419,BEDOK NTH ST 1,68,New Generation,350000,60.83333333,9,1983
BEDOK,3 ROOM,122,BEDOK NTH ST 2,82,New Generation,360000,60,8,1981
BEDOK,3 ROOM,713,BEDOK RESERVOIR RD,82,New Generation,360000,63.41666667,8,1979
BEDOK,3 ROOM,221B,BEDOK CTRL,69,Model A,488000,92.16666667,17,1978
BEDOK,4 ROOM,5,BEDOK STH AVE 2,82,Improved,350000,57.83333333,2,1978
BEDOK,4 ROOM,52,NEW UPP CHANGI RD,84,Improved,368888,59.5,10,1979
BEDOK,4 ROOM,512,BEDOK NTH AVE 2,92,New Generation,370000,61.33333333,1,2006
BEDOK,4 ROOM,124,BEDOK NTH RD,83,New Generation,375000,60.16666667,4,1981
BEDOK,4 ROOM,148,BEDOK RESERVOIR RD,84,Simplified,380000,69,7,1981
BEDOK,4 ROOM,707,BEDOK NTH RD,91,New Generation,385000,62.66666667,8,1971
BEDOK,4 ROOM,120,BEDOK RESERVOIR RD,91,New Generation,390000,67.5,12,1971
BEDOK,4 ROOM,530,BEDOK NTH ST 3,92,New Generation,396888,61.41666667,4,1973
BEDOK,4 ROOM,134,BEDOK NTH ST 2,92,New Generation,400000,60.16666667,11,1967
BEDOK,4 ROOM,169,BEDOK STH AVE 3,83,Simplified,405000,67,2,1967
BEDOK,4 ROOM,404,BEDOK NTH AVE 3,92,New Generation,410000,62.08333333,5,1969
BEDOK,4 ROOM,156,BEDOK STH AVE 3,84,Simplified,412500,67.75,2,1969
BEDOK,4 ROOM,609,BEDOK RESERVOIR RD,94,New Generation,420000,64.5,6,1968
BEDOK,4 ROOM,64,NEW UPP CHANGI RD,92,New Generation,430000,60.25,13,1972
BEDOK,4 ROOM,507,BEDOK NTH AVE 3,92,New Generation,440000,60.66666667,10,1967
BEDOK,4 ROOM,718,BEDOK RESERVOIR RD,104,Model A,448000,65.83333333,8,1967
BEDOK,4 ROOM,55,CHAI CHEE DR,105,Model A,452000,66.08333333,7,1969
BEDOK,4 ROOM,428,BEDOK NTH RD,92,New Generation,468000,60.83333333,12,1973
BEDOK,4 ROOM,666,JLN DAMAI,104,Model A,472000,78.66666667,4,1977
BEDOK,4 ROOM,651,JLN TENAGA,108,Model A,495000,78.58333333,10,1969
BEDOK,4 ROOM,771,BEDOK RESERVOIR VIEW,105,Premium Apartment,515000,82.75,13,2000
BEDOK,4 ROOM,770,BEDOK RESERVOIR VIEW,105,Premium Apartment,525000,82.75,13,1976
BEDOK,4 ROOM,771,BEDOK RESERVOIR VIEW,105,Premium Apartment,550000,82.75,15,1969
BEDOK,4 ROOM,183,BEDOK NTH RD,92,Model A,588000,87.75,18,1971
BEDOK,4 ROOM,221A,BEDOK CTRL,94,Model A,600000,92.16666667,5,1976
BEDOK,4 ROOM,182,BEDOK NTH RD,92,Model A,600000,87.91666667,11,1983
BEDOK,4 ROOM,114,LENGKONG TIGA,104,Model A,625000,70.91666667,1,2007
BEDOK,4 ROOM,221C,BEDOK CTRL,97,Model A,640000,92.16666667,2,1985
BEDOK,5 ROOM,604,BEDOK RESERVOIR RD,121,Improved,430000,64.16666667,1,1990
BEDOK,5 ROOM,140,BEDOK RESERVOIR RD,122,Improved,490000,68.5,1,1985
BEDOK,5 ROOM,146,BEDOK RESERVOIR RD,122,Improved,500000,68.75,12,1990
BEDOK,5 ROOM,711,BEDOK RESERVOIR RD,121,Improved,520000,62.66666667,7,1996
BEDOK,5 ROOM,771,BEDOK RESERVOIR VIEW,115,Premium Apartment,535000,82.75,7,1982
BEDOK,5 ROOM,139,BEDOK NTH AVE 3,117,Standard,538000,60.83333333,2,1976
BEDOK,5 ROOM,99,BEDOK NTH AVE 4,123,Standard,540000,60.66666667,2,1986
BEDOK,5 ROOM,552,BEDOK NTH AVE 1,125,Improved,543000,62.25,8,1984
BEDOK,5 ROOM,139,BEDOK NTH AVE 3,117,Standard,545000,60.83333333,5,1998
BEDOK,5 ROOM,645,JLN TENAGA,123,Improved,555000,75.25,1,2012
BEDOK,5 ROOM,656,JLN TENAGA,128,Improved,560000,78.66666667,7,1978
BEDOK,5 ROOM,33,CHAI CHEE AVE,114,Standard,590000,56.91666667,11,1987
BEDOK,5 ROOM,407,BEDOK NTH AVE 3,118,Improved,628000,62.33333333,12,1978
BEDOK,5 ROOM,722,BEDOK RESERVOIR RD,137,Model A-Maisonette,650000,66.33333333,11,1984
BEDOK,5 ROOM,405,BEDOK NTH AVE 3,118,Improved,680000,62.33333333,22,1985
BEDOK,5 ROOM,72,BEDOK STH AVE 3,123,Standard,688000,60.5,21,1985
BEDOK,5 ROOM,61,NEW UPP CHANGI RD,118,Standard,695000,59.33333333,18,1983
BEDOK,5 ROOM,111,LENGKONG TIGA,121,Improved,735000,70.91666667,4,1986
BEDOK,EXECUTIVE,636,BEDOK RESERVOIR RD,142,Apartment,640000,75.25,8,1986
BEDOK,EXECUTIVE,661,JLN DAMAI,145,Apartment,685000,78.75,1,1986
BEDOK,EXECUTIVE,29A,CHAI CHEE AVE,145,Apartment,768000,78.66666667,15,1983
ANG MO KIO,2 ROOM,170,ANG MO KIO AVE 4,45,Improved,205000,67.91666667,1,1978
ANG MO KIO,2 ROOM,174,ANG MO KIO AVE 4,45,Improved,210000,67.75,4,1983
ANG MO KIO,2 ROOM,510,ANG MO KIO AVE 8,44,Improved,239000,62.16666667,8,1983
ANG MO KIO,2 ROOM,314,ANG MO KIO AVE 3,44,Improved,250000,59.75,10,1984
ANG MO KIO,3 ROOM,536,ANG MO KIO AVE 10,68,New Generation,260000,61.83333333,3,1985
ANG MO KIO,3 ROOM,542,ANG MO KIO AVE 10,68,New Generation,270000,62.83333333,5,1989
ANG MO KIO,3 ROOM,564,ANG MO KIO AVE 3,68,New Generation,282000,66.83333333,1,1993
ANG MO KIO,3 ROOM,463,ANG MO KIO AVE 10,68,New Generation,283000,61.83333333,1,1985
ANG MO KIO,3 ROOM,163,ANG MO KIO AVE 4,69,New Generation,285000,62.5,4,1983
ANG MO KIO,3 ROOM,124,ANG MO KIO AVE 6,67,New Generation,285000,60.75,2,1985
ANG MO KIO,3 ROOM,639,ANG MO KIO AVE 6,68,New Generation,290000,62.41666667,6,1985
ANG MO KIO,3 ROOM,639,ANG MO KIO AVE 6,68,New Generation,293000,62.41666667,3,1987
ANG MO KIO,3 ROOM,156,ANG MO KIO AVE 4,68,New Generation,295000,63.08333333,11,1997
ANG MO KIO,3 ROOM,631,ANG MO KIO AVE 4,67,New Generation,296000,66.83333333,8,1983
ANG MO KIO,3 ROOM,541,ANG MO KIO AVE 10,68,New Generation,298000,62.75,2,1985
ANG MO KIO,3 ROOM,333,ANG MO KIO AVE 1,68,New Generation,300000,62.75,2,1989
ANG MO KIO,3 ROOM,556,ANG MO KIO AVE 10,82,New Generation,300000,61.75,6,1998
ANG MO KIO,3 ROOM,535,ANG MO KIO AVE 5,67,New Generation,300000,61.83333333,5,1991
ANG MO KIO,3 ROOM,621,ANG MO KIO AVE 9,68,New Generation,300000,62.41666667,4,1998
ANG MO KIO,3 ROOM,631,ANG MO KIO AVE 4,67,New Generation,303000,66.75,10,1984
ANG MO KIO,3 ROOM,533,ANG MO KIO AVE 5,67,New Generation,303000,61.83333333,8,1990
ANG MO KIO,3 ROOM,466,ANG MO KIO AVE 10,67,New Generation,305000,66.41666667,4,1986
ANG MO KIO,3 ROOM,471,ANG MO KIO AVE 10,67,New Generation,308888,61.25,10,1986
ANG MO KIO,3 ROOM,330,ANG MO KIO AVE 1,68,New Generation,310000,62.75,10,1990
ANG MO KIO,3 ROOM,107,ANG MO KIO AVE 4,74,New Generation,310000,60.08333333,12,1984
ANG MO KIO,3 ROOM,502,ANG MO KIO AVE 5,68,New Generation,310000,62.75,6,1992
ANG MO KIO,3 ROOM,107,ANG MO KIO AVE 4,74,New Generation,315000,60,7,1992
ANG MO KIO,3 ROOM,416,ANG MO KIO AVE 10,74,New Generation,315000,61.33333333,5,1992
ANG MO KIO,3 ROOM,443,ANG MO KIO AVE 10,67,New Generation,318000,61.41666667,12,1998
ANG MO KIO,3 ROOM,559,ANG MO KIO AVE 10,68,New Generation,320000,61.75,14,1997
ANG MO KIO,3 ROOM,434,ANG MO KIO AVE 10,67,New Generation,322000,60.75,7,1999
ANG MO KIO,3 ROOM,624,ANG MO KIO AVE 4,68,New Generation,322000,62.41666667,8,1998
ANG MO KIO,3 ROOM,649,ANG MO KIO AVE 5,75,New Generation,323000,62.58333333,1,2004
ANG MO KIO,3 ROOM,540,ANG MO KIO AVE 10,68,New Generation,325000,62.75,7,2003
ANG MO KIO,3 ROOM,649,ANG MO KIO AVE 5,75,New Generation,325000,62.66666667,2,1997
ANG MO KIO,3 ROOM,456,ANG MO KIO AVE 10,75,New Generation,328000,61.83333333,4,1998
ANG MO KIO,3 ROOM,536,ANG MO KIO AVE 10,68,New Generation,340000,61.83333333,11,1998
ANG MO KIO,3 ROOM,182,ANG MO KIO AVE 5,68,New Generation,340000,63.08333333,6,1997
ANG MO KIO,3 ROOM,255,ANG MO KIO AVE 4,73,New Generation,360000,59.25,12,1998
ANG MO KIO,3 ROOM,345,ANG MO KIO AVE 3,73,New Generation,370000,60,12,1997
ANG MO KIO,3 ROOM,425,ANG MO KIO AVE 3,73,New Generation,370000,60.75,10,1986
ANG MO KIO,3 ROOM,624,ANG MO KIO AVE 4,82,New Generation,380000,62.41666667,10,1999
ANG MO KIO,3 ROOM,322,ANG MO KIO AVE 3,73,New Generation,400000,59.16666667,11,1998
ANG MO KIO,3 ROOM,513,ANG MO KIO AVE 8,82,New Generation,401000,66.41666667,7,1992
ANG MO KIO,3 ROOM,502,ANG MO KIO AVE 5,82,New Generation,402000,62.75,8,1998
ANG MO KIO,3 ROOM,346,ANG MO KIO AVE 3,73,New Generation,420888,60,5,1984
ANG MO KIO,4 ROOM,131,ANG MO KIO AVE 3,98,New Generation,390000,60.83333333,5,1992
ANG MO KIO,4 ROOM,547,ANG MO KIO AVE 10,92,New Generation,400000,62.75,6,1999
ANG MO KIO,4 ROOM,472,ANG MO KIO AVE 10,92,New Generation,400000,61.25,9,1992
ANG MO KIO,4 ROOM,177,ANG MO KIO AVE 4,91,New Generation,403888,63,4,1998
ANG MO KIO,4 ROOM,472,ANG MO KIO AVE 10,92,New Generation,406000,61.25,13,1992
ANG MO KIO,4 ROOM,612,ANG MO KIO AVE 4,91,New Generation,412000,62.33333333,4,1986
ANG MO KIO,4 ROOM,511,ANG MO KIO AVE 8,91,New Generation,417000,62.33333333,11,1986
ANG MO KIO,4 ROOM,523,ANG MO KIO AVE 5,93,New Generation,420000,62.33333333,2,1986
ANG MO KIO,4 ROOM,563,ANG MO KIO AVE 3,92,New Generation,425000,61.75,11,1979
ANG MO KIO,4 ROOM,127,ANG MO KIO AVE 3,92,New Generation,428000,60.41666667,5,1966
ANG MO KIO,4 ROOM,640,ANG MO KIO AVE 6,91,New Generation,428000,62.25,6,1983
ANG MO KIO,4 ROOM,334,ANG MO KIO AVE 1,91,New Generation,430000,63.83333333,11,1986
ANG MO KIO,4 ROOM,111,ANG MO KIO AVE 4,92,New Generation,440000,60.33333333,10,1981
ANG MO KIO,4 ROOM,533,ANG MO KIO AVE 5,91,New Generation,450000,61.83333333,11,1979
ANG MO KIO,4 ROOM,110,ANG MO KIO AVE 4,83,New Generation,450000,60.33333333,11,1983
ANG MO KIO,4 ROOM,335,ANG MO KIO AVE 1,91,New Generation,470000,63.83333333,6,1983
ANG MO KIO,4 ROOM,411,ANG MO KIO AVE 10,92,New Generation,475000,61.33333333,10,1979
ANG MO KIO,4 ROOM,131,ANG MO KIO AVE 3,98,New Generation,498000,60.75,8,1985
ANG MO KIO,4 ROOM,636,ANG MO KIO AVE 6,92,New Generation,499000,62.25,12,1983
ANG MO KIO,4 ROOM,326,ANG MO KIO AVE 3,92,New Generation,540000,59.08333333,12,1985
ANG MO KIO,4 ROOM,596D,ANG MO KIO ST 52,91,Model A,655000,84.75,26,1981
ANG MO KIO,4 ROOM,700A,ANG MO KIO AVE 6,91,Model A,667000,85.41666667,8,1983
ANG MO KIO,4 ROOM,310B,ANG MO KIO AVE 1,94,Model A,668000,94.41666667,12,1983
ANG MO KIO,4 ROOM,308B,ANG MO KIO AVE 1,96,Model A,700000,94.41666667,28,1983
ANG MO KIO,4 ROOM,588D,ANG MO KIO ST 52,91,DBSS,715000,93.33333333,30,2003
ANG MO KIO,5 ROOM,520,ANG MO KIO AVE 5,118,Improved,508000,62.33333333,3,1984
ANG MO KIO,5 ROOM,622,ANG MO KIO AVE 9,121,Improved,545000,62.41666667,6,1981
ANG MO KIO,5 ROOM,221,ANG MO KIO AVE 1,126,Improved,560000,74,12,1998
ANG MO KIO,5 ROOM,648,ANG MO KIO AVE 5,121,Improved,570000,62.58333333,9,1985
ANG MO KIO,5 ROOM,551,ANG MO KIO AVE 10,118,Improved,588000,62.75,19,1983
ANG MO KIO,5 ROOM,648,ANG MO KIO AVE 5,123,Improved,596888,62.58333333,12,1984
ANG MO KIO,5 ROOM,627,ANG MO KIO AVE 9,126,Improved,615000,74,12,2013
ANG MO KIO,5 ROOM,648,ANG MO KIO AVE 5,121,Improved,625000,62.66666667,12,1998
ANG MO KIO,5 ROOM,253,ANG MO KIO ST 21,138,Model A,628000,77.91666667,10,2013
ANG MO KIO,5 ROOM,714,ANG MO KIO AVE 6,119,Improved,635000,62.16666667,6,1999
ANG MO KIO,5 ROOM,501,ANG MO KIO AVE 5,121,Improved,635000,62.75,10,1999
ANG MO KIO,5 ROOM,588C,ANG MO KIO ST 52,112,DBSS,790000,93.33333333,15,2000
ANG MO KIO,5 ROOM,596C,ANG MO KIO ST 52,110,Improved,808000,84.66666667,21,1998
ANG MO KIO,5 ROOM,588A,ANG MO KIO ST 52,120,DBSS,840000,93.33333333,16,1984
ANG MO KIO,EXECUTIVE,614,ANG MO KIO AVE 4,149,Apartment,770000,78.08333333,6,1979
BEDOK,2 ROOM,106,BEDOK NTH AVE 4,45,Improved,220000,60.16666667,5,1981
BEDOK,2 ROOM,535,BEDOK NTH ST 3,45,Improved,240000,67.75,2,1984
BEDOK,3 ROOM,502,BEDOK NTH ST 3,59,Improved,260000,60,5,1984
BEDOK,3 ROOM,19,CHAI CHEE RD,65,Improved,262500,54.25,5,1986
BEDOK,3 ROOM,77,BEDOK NTH RD,60,Improved,270000,68,7,2008
BEDOK,3 ROOM,510,BEDOK NTH ST 3,67,New Generation,270000,61.41666667,1,2008
BEDOK,3 ROOM,58,CHAI CHEE DR,75,Model A,272000,65.66666667,4,1975
BEDOK,3 ROOM,504,BEDOK NTH ST 3,59,Improved,275000,60,15,1972
BEDOK,3 ROOM,54,CHAI CHEE ST,68,New Generation,275000,63.08333333,5,1978
BEDOK,3 ROOM,129,BEDOK RESERVOIR RD,64,Simplified,280000,68.66666667,1,1971
BEDOK,3 ROOM,549,BEDOK NTH AVE 1,67,New Generation,280000,66.5,5,1978
BEDOK,3 ROOM,501,BEDOK NTH ST 3,59,Improved,280000,60,11,1972
BEDOK,3 ROOM,529,BEDOK NTH ST 3,68,New Generation,280000,61.33333333,14,1988
BEDOK,3 ROOM,503,BEDOK NTH ST 3,59,Improved,285000,60,11,1985
BEDOK,3 ROOM,100,BEDOK NTH AVE 4,67,New Generation,288000,60.58333333,4,1989
BEDOK,3 ROOM,510,BEDOK NTH ST 3,67,New Generation,288000,61.41666667,2,1988
BEDOK,3 ROOM,510,BEDOK NTH ST 3,67,New Generation,288000,61.41666667,3,1989
BEDOK,3 ROOM,530,BEDOK NTH ST 3,68,New Generation,290000,61.33333333,4,1976
BEDOK,3 ROOM,521,BEDOK NTH AVE 1,67,New Generation,290000,61.25,2,1988
BEDOK,3 ROOM,401,BEDOK NTH AVE 3,67,New Generation,290000,61.16666667,7,1983
BEDOK,3 ROOM,510,BEDOK NTH ST 3,67,New Generation,290000,61.41666667,4,1983
BEDOK,3 ROOM,628,BEDOK RESERVOIR RD,67,New Generation,290000,64.75,5,1983
BEDOK,3 ROOM,123,BEDOK NTH ST 2,67,New Generation,293000,59.91666667,2,1984
BEDOK,3 ROOM,126,BEDOK RESERVOIR RD,64,Simplified,295000,69,3,1984
BEDOK,3 ROOM,107,BEDOK NTH RD,67,New Generation,295000,59.25,1,1984
BEDOK,3 ROOM,536,BEDOK NTH ST 3,68,New Generation,295000,61.75,8,1982
BEDOK,3 ROOM,4,BEDOK STH AVE 1,65,Improved,295000,57.75,1,1990
BEDOK,3 ROOM,549,BEDOK NTH AVE 1,67,New Generation,297500,66.5,5,2001
BEDOK,3 ROOM,520,BEDOK NTH AVE 1,67,New Generation,298000,61.25,8,1996
BEDOK,3 ROOM,30,NEW UPP CHANGI RD,65,Improved,298000,59.08333333,10,2002
BEDOK,3 ROOM,515,BEDOK NTH AVE 2,67,New Generation,301000,61.25,2,1995
BEDOK,3 ROOM,420,BEDOK NTH ST 1,68,New Generation,305000,60.83333333,2,1996
BEDOK,3 ROOM,143,BEDOK RESERVOIR RD,70,Simplified,305000,68.75,2,1990
BEDOK,3 ROOM,554,BEDOK NTH ST 3,68,New Generation,312000,62.16666667,7,2001
BEDOK,3 ROOM,616,BEDOK RESERVOIR RD,68,New Generation,315000,64.08333333,11,1989
BEDOK,3 ROOM,40,CHAI CHEE AVE,73,Improved,316000,55.83333333,5,1996
BEDOK,3 ROOM,606,BEDOK RESERVOIR RD,67,New Generation,320000,64.16666667,3,1989
BEDOK,3 ROOM,616,BEDOK RESERVOIR RD,84,New Generation,325000,64.08333333,2,1993
